phase,epoch,batch,batches_per_epoch,lr,train_loss,train_ber,train_fer,epoch_time_s,cum_updates,cum_time_s
1,574,200,200,1.94e-05,0.0296,0.012,0.114,14.343155145645142,114800,8201.687212705612
1,575,200,200,1.92e-05,0.0304,0.0122,0.117,14.322288274765015,115000,8216.009500980377
1,576,200,200,1.91e-05,0.0314,0.0126,0.122,14.255570411682129,115200,8230.26507139206
1,577,200,200,1.89e-05,0.0299,0.0121,0.115,14.314310312271118,115400,8244.57938170433
1,578,200,200,1.88e-05,0.031,0.0126,0.119,14.23801064491272,115600,8258.817392349243
1,579,200,200,1.86e-05,0.0307,0.0124,0.118,14.223787069320679,115800,8273.041179418564
1,580,200,200,1.85e-05,0.0316,0.0127,0.12,14.287992000579834,116000,8287.329171419144
1,581,200,200,1.84e-05,0.0309,0.0125,0.119,14.31105899810791,116200,8301.640230417252
1,582,200,200,1.82e-05,0.031,0.0124,0.118,14.292153120040894,116400,8315.932383537292
1,583,200,200,1.81e-05,0.0299,0.0122,0.115,14.336046695709229,116600,8330.268430233002
1,584,200,200,1.79e-05,0.0306,0.0124,0.118,14.335422992706299,116800,8344.603853225708
1,585,200,200,1.78e-05,0.0309,0.0125,0.118,14.25945234298706,117000,8358.863305568695
1,586,200,200,1.76e-05,0.0312,0.0127,0.119,14.203137636184692,117200,8373.06644320488
1,587,200,200,1.75e-05,0.0293,0.0119,0.114,14.19564437866211,117400,8387.262087583542
1,588,200,200,1.73e-05,0.0309,0.0125,0.119,14.284602642059326,117600,8401.546690225601
1,589,200,200,1.72e-05,0.03,0.0122,0.117,14.330850601196289,117800,8415.877540826797
1,590,200,200,1.7e-05,0.0306,0.0123,0.118,14.370582103729248,118000,8430.248122930527
1,591,200,200,1.69e-05,0.0309,0.0126,0.119,14.350293636322021,118200,8444.598416566849
1,592,200,200,1.68e-05,0.0307,0.0124,0.116,14.35460114479065,118400,8458.95301771164
1,593,200,200,1.66e-05,0.0308,0.0124,0.118,14.307448148727417,118600,8473.260465860367
1,594,200,200,1.65e-05,0.0307,0.0126,0.12,14.326188802719116,118800,8487.586654663086
1,595,200,200,1.63e-05,0.0309,0.0125,0.118,14.361616849899292,119000,8501.948271512985
1,596,200,200,1.62e-05,0.031,0.0126,0.119,14.321358442306519,119200,8516.269629955292
1,597,200,200,1.61e-05,0.0293,0.0119,0.113,14.275819778442383,119400,8530.545449733734
1,598,200,200,1.59e-05,0.0305,0.0123,0.117,14.224071741104126,119600,8544.769521474838
1,599,200,200,1.58e-05,0.0308,0.0126,0.121,14.266654253005981,119800,8559.036175727844
1,600,200,200,1.56e-05,0.031,0.0126,0.117,14.299598932266235,120000,8573.33577466011
1,601,200,200,1.55e-05,0.0306,0.0122,0.117,14.27376413345337,120200,8587.609538793564
1,602,200,200,1.54e-05,0.0304,0.0123,0.117,14.219737529754639,120400,8601.829276323318
1,603,200,200,1.52e-05,0.03,0.0122,0.116,14.262117147445679,120600,8616.091393470764
1,604,200,200,1.51e-05,0.0301,0.0121,0.115,14.263468980789185,120800,8630.354862451553
1,605,200,200,1.5e-05,0.0296,0.012,0.114,14.25894546508789,121000,8644.613807916641
1,606,200,200,1.48e-05,0.0295,0.0119,0.115,14.187089920043945,121200,8658.800897836685
1,607,200,200,1.47e-05,0.0303,0.0123,0.115,14.227548837661743,121400,8673.028446674347
1,608,200,200,1.45e-05,0.0309,0.0126,0.117,14.237666606903076,121600,8687.26611328125
1,609,200,200,1.44e-05,0.0302,0.0122,0.114,14.27237343788147,121800,8701.538486719131
1,610,200,200,1.43e-05,0.0309,0.0125,0.117,14.318156719207764,122000,8715.85664343834
1,611,200,200,1.42e-05,0.0304,0.0124,0.117,14.37631893157959,122200,8730.232962369919
1,612,200,200,1.4e-05,0.0309,0.0126,0.119,14.268384456634521,122400,8744.501346826553
1,613,200,200,1.39e-05,0.0301,0.0121,0.114,14.13709831237793,122600,8758.638445138931
1,614,200,200,1.38e-05,0.0298,0.012,0.114,14.20671534538269,122800,8772.845160484314
1,615,200,200,1.36e-05,0.0305,0.0123,0.117,14.32697343826294,123000,8787.172133922577
1,616,200,200,1.35e-05,0.0304,0.0122,0.116,14.367141008377075,123200,8801.539274930954
1,617,200,200,1.34e-05,0.0304,0.0123,0.116,14.341759204864502,123400,8815.881034135818
1,618,200,200,1.32e-05,0.0298,0.0121,0.115,14.23625659942627,123600,8830.117290735245
1,619,200,200,1.31e-05,0.0307,0.0124,0.117,14.163253545761108,123800,8844.280544281006
1,620,200,200,1.3e-05,0.0301,0.0122,0.115,14.233475923538208,124000,8858.514020204544
1,621,200,200,1.29e-05,0.0305,0.0122,0.117,14.332933902740479,124200,8872.846954107285
1,622,200,200,1.27e-05,0.0302,0.0122,0.116,14.34671664237976,124400,8887.193670749664
1,623,200,200,1.26e-05,0.0303,0.0123,0.117,14.353818416595459,124600,8901.54748916626
1,624,200,200,1.25e-05,0.0301,0.0123,0.116,14.307665348052979,124800,8915.855154514313
1,625,200,200,1.24e-05,0.0288,0.0117,0.113,14.322442054748535,125000,8930.177596569061
1,626,200,200,1.22e-05,0.0303,0.0122,0.116,14.338468790054321,125200,8944.516065359116
1,627,200,200,1.21e-05,0.0306,0.0124,0.117,14.314658880233765,125400,8958.83072423935
1,628,200,200,1.2e-05,0.0295,0.012,0.116,14.333894491195679,125600,8973.164618730545
1,629,200,200,1.19e-05,0.0307,0.0125,0.117,14.330936908721924,125800,8987.495555639267
1,630,200,200,1.17e-05,0.031,0.0126,0.119,14.332886934280396,126000,9001.828442573547
1,631,200,200,1.16e-05,0.0305,0.0124,0.117,14.32086181640625,126200,9016.149304389954
1,632,200,200,1.15e-05,0.0302,0.0121,0.116,14.320322513580322,126400,9030.469626903534
1,633,200,200,1.14e-05,0.03,0.0121,0.115,14.338683843612671,126600,9044.808310747147
1,634,200,200,1.13e-05,0.0304,0.0124,0.118,14.346121549606323,126800,9059.154432296753
1,635,200,200,1.12e-05,0.0301,0.0122,0.116,14.305262327194214,127000,9073.459694623947
1,636,200,200,1.1e-05,0.0306,0.0124,0.115,14.32031536102295,127200,9087.78000998497
1,637,200,200,1.09e-05,0.0299,0.0121,0.113,14.344312906265259,127400,9102.124322891235
1,638,200,200,1.08e-05,0.0304,0.0124,0.119,14.323171615600586,127600,9116.447494506836
1,639,200,200,1.07e-05,0.0299,0.0122,0.116,14.3565354347229,127800,9130.804029941559
1,640,200,200,1.06e-05,0.0307,0.0124,0.116,14.305956602096558,128000,9145.109986543655
1,641,200,200,1.05e-05,0.0299,0.012,0.114,14.303381204605103,128200,9159.41336774826
1,642,200,200,1.03e-05,0.0302,0.0122,0.116,14.329770565032959,128400,9173.743138313293
1,643,200,200,1.02e-05,0.0302,0.0122,0.116,14.330738067626953,128600,9188.07387638092
1,644,200,200,1.01e-05,0.0304,0.0123,0.117,14.296269178390503,128800,9202.370145559311
1,645,200,200,1e-05,0.03,0.0122,0.116,14.330207109451294,129000,9216.700352668762
1,646,200,200,9.89e-06,0.0295,0.012,0.115,14.333121299743652,129200,9231.033473968506
1,647,200,200,9.78e-06,0.0298,0.012,0.114,14.285280466079712,129400,9245.318754434586
1,648,200,200,9.67e-06,0.0291,0.0117,0.112,14.282771825790405,129600,9259.601526260376
1,649,200,200,9.56e-06,0.0302,0.0121,0.114,14.31414532661438,129800,9273.91567158699
1,650,200,200,9.45e-06,0.0302,0.0122,0.116,14.330815076828003,130000,9288.246486663818
1,651,200,200,9.34e-06,0.0299,0.0121,0.115,14.374136447906494,130200,9302.620623111725
1,652,200,200,9.23e-06,0.0292,0.0119,0.112,14.371410369873047,130400,9316.992033481598
1,653,200,200,9.13e-06,0.0299,0.0122,0.114,14.323482513427734,130600,9331.315515995026
1,654,200,200,9.02e-06,0.0289,0.0117,0.112,14.313065528869629,130800,9345.628581523895
1,655,200,200,8.92e-06,0.0298,0.012,0.113,14.34378957748413,131000,9359.97237110138
1,656,200,200,8.81e-06,0.0304,0.0122,0.117,14.317301750183105,131200,9374.289672851562
1,657,200,200,8.71e-06,0.0303,0.0121,0.115,14.335426092147827,131400,9388.62509894371
1,658,200,200,8.6e-06,0.0298,0.012,0.114,14.342795848846436,131600,9402.967894792557
1,659,200,200,8.5e-06,0.0303,0.0122,0.116,14.317076683044434,131800,9417.284971475601
1,660,200,200,8.4e-06,0.0298,0.0121,0.114,14.277100563049316,132000,9431.56207203865
1,661,200,200,8.29e-06,0.0297,0.0121,0.114,14.34708023071289,132200,9445.909152269363
1,662,200,200,8.19e-06,0.0296,0.012,0.112,14.31549882888794,132400,9460.224651098251
1,663,200,200,8.09e-06,0.0297,0.012,0.113,14.284666061401367,132600,9474.509317159653
1,664,200,200,7.99e-06,0.0301,0.0123,0.114,14.32111120223999,132800,9488.830428361893
1,665,200,200,7.89e-06,0.0293,0.0118,0.112,14.340086221694946,133000,9503.170514583588
1,666,200,200,7.79e-06,0.0299,0.0121,0.116,14.339030504226685,133200,9517.509545087814
1,667,200,200,7.7e-06,0.0315,0.0127,0.12,14.288854598999023,133400,9531.798399686813
1,668,200,200,7.6e-06,0.0302,0.0123,0.116,14.255759239196777,133600,9546.05415892601
1,669,200,200,7.5e-06,0.0299,0.0122,0.116,14.249150037765503,133800,9560.303308963776
1,670,200,200,7.41e-06,0.0302,0.0122,0.115,14.202394247055054,134000,9574.50570321083
1,671,200,200,7.31e-06,0.0299,0.0121,0.116,14.179304361343384,134200,9588.685007572174
1,672,200,200,7.22e-06,0.0311,0.0126,0.116,14.178313493728638,134400,9602.863321065903
1,673,200,200,7.12e-06,0.0306,0.0126,0.118,14.195861101150513,134600,9617.059182167053
1,674,200,200,7.03e-06,0.0295,0.0119,0.115,14.217865943908691,134800,9631.277048110962
1,675,200,200,6.94e-06,0.0305,0.0124,0.117,14.184467315673828,135000,9645.461515426636
1,676,200,200,6.84e-06,0.0297,0.012,0.115,14.226566791534424,135200,9659.68808221817
1,677,200,200,6.75e-06,0.0304,0.0123,0.116,14.275688409805298,135400,9673.963770627975
1,678,200,200,6.66e-06,0.0302,0.0122,0.114,14.247500658035278,135600,9688.21127128601
1,679,200,200,6.57e-06,0.0308,0.0127,0.117,14.25668454170227,135800,9702.467955827713
1,680,200,200,6.48e-06,0.03,0.0122,0.114,14.30469274520874,136000,9716.772648572922
1,681,200,200,6.4e-06,0.0305,0.0123,0.114,14.289228677749634,136200,9731.061877250671
1,682,200,200,6.31e-06,0.0296,0.012,0.112,14.295156478881836,136400,9745.357033729553
1,683,200,200,6.22e-06,0.0306,0.0124,0.116,14.346267461776733,136600,9759.70330119133
1,684,200,200,6.13e-06,0.03,0.0121,0.114,14.265087604522705,136800,9773.968388795853
1,685,200,200,6.05e-06,0.0315,0.0127,0.121,14.294124126434326,137000,9788.262512922287
1,686,200,200,5.96e-06,0.0303,0.0122,0.116,14.312517404556274,137200,9802.575030326843
1,687,200,200,5.88e-06,0.0303,0.0123,0.116,14.323043584823608,137400,9816.898073911667
1,688,200,200,5.79e-06,0.0297,0.0121,0.115,14.335005521774292,137600,9831.233079433441
1,689,200,200,5.71e-06,0.0304,0.0122,0.117,14.306040525436401,137800,9845.539119958878
1,690,200,200,5.63e-06,0.0315,0.0127,0.118,14.309656620025635,138000,9859.848776578903
1,691,200,200,5.55e-06,0.0296,0.0119,0.113,14.316130638122559,138200,9874.164907217026
1,692,200,200,5.47e-06,0.0296,0.0121,0.113,14.279072761535645,138400,9888.443979978561
1,693,200,200,5.39e-06,0.0301,0.0122,0.115,14.255721807479858,138600,9902.699701786041
1,694,200,200,5.31e-06,0.0294,0.012,0.113,14.207618474960327,138800,9916.907320261002
1,695,200,200,5.23e-06,0.0293,0.012,0.113,14.253546714782715,139000,9931.160866975784
1,696,200,200,5.15e-06,0.03,0.0123,0.115,14.305419921875,139200,9945.46628689766
1,697,200,200,5.07e-06,0.0298,0.0122,0.115,14.335638523101807,139400,9959.801925420761
1,698,200,200,4.99e-06,0.0307,0.0124,0.117,14.334342956542969,139600,9974.136268377304
1,699,200,200,4.92e-06,0.0302,0.0122,0.116,14.308345317840576,139800,9988.444613695145
1,700,200,200,4.84e-06,0.0296,0.012,0.113,14.272249221801758,140000,10002.716862916946
1,701,200,200,4.77e-06,0.0296,0.012,0.112,14.247593402862549,140200,10016.964456319809
1,702,200,200,4.69e-06,0.0297,0.012,0.115,14.231446504592896,140400,10031.195902824402
1,703,200,200,4.62e-06,0.03,0.0122,0.114,14.206354856491089,140600,10045.402257680893
1,704,200,200,4.55e-06,0.0299,0.0122,0.114,14.213063716888428,140800,10059.615321397781
1,705,200,200,4.48e-06,0.0297,0.012,0.114,14.166295289993286,141000,10073.781616687775
1,706,200,200,4.4e-06,0.0308,0.0124,0.116,14.181089162826538,141200,10087.962705850601
1,707,200,200,4.33e-06,0.0309,0.0126,0.118,14.225183010101318,141400,10102.187888860703
1,708,200,200,4.26e-06,0.0303,0.0122,0.116,14.23404836654663,141600,10116.42193722725
1,709,200,200,4.2e-06,0.0299,0.0119,0.113,14.211023092269897,141800,10130.632960319519
1,710,200,200,4.13e-06,0.0309,0.0126,0.117,14.287083387374878,142000,10144.920043706894
1,711,200,200,4.06e-06,0.0308,0.0127,0.119,14.315826654434204,142200,10159.235870361328
1,712,200,200,3.99e-06,0.0305,0.0124,0.117,14.280394077301025,142400,10173.51626443863
1,713,200,200,3.93e-06,0.0301,0.0121,0.115,14.308586120605469,142600,10187.824850559235
1,714,200,200,3.86e-06,0.0303,0.0122,0.115,14.288926839828491,142800,10202.113777399063
1,715,200,200,3.8e-06,0.0301,0.0122,0.117,14.331074714660645,143000,10216.444852113724
1,716,200,200,3.73e-06,0.0294,0.0121,0.113,14.296591520309448,143200,10230.741443634033
1,717,200,200,3.67e-06,0.029,0.0117,0.113,14.325918197631836,143400,10245.067361831665
1,718,200,200,3.61e-06,0.0295,0.0119,0.114,14.31237006187439,143600,10259.37973189354
1,719,200,200,3.54e-06,0.0302,0.0121,0.114,14.326836347579956,143800,10273.70656824112
1,720,200,200,3.48e-06,0.0304,0.0124,0.115,14.308451175689697,144000,10288.015019416809
1,721,200,200,3.42e-06,0.0296,0.012,0.114,14.311494827270508,144200,10302.32651424408
1,722,200,200,3.36e-06,0.0296,0.0119,0.113,14.33199667930603,144400,10316.658510923386
1,723,200,200,3.3e-06,0.0296,0.012,0.112,14.329889297485352,144600,10330.988400220871
1,724,200,200,3.25e-06,0.0293,0.0118,0.113,14.316854476928711,144800,10345.3052546978
1,725,200,200,3.19e-06,0.0296,0.012,0.114,14.333674907684326,145000,10359.638929605484
1,726,200,200,3.13e-06,0.0299,0.0122,0.113,14.339355230331421,145200,10373.978284835815
1,727,200,200,3.08e-06,0.0298,0.012,0.114,14.345185279846191,145400,10388.323470115662
1,728,200,200,3.02e-06,0.0302,0.0122,0.115,14.349735260009766,145600,10402.673205375671
1,729,200,200,2.97e-06,0.0303,0.0123,0.117,14.306349754333496,145800,10416.979555130005
1,730,200,200,2.91e-06,0.0311,0.0126,0.118,14.307623624801636,146000,10431.287178754807
1,731,200,200,2.86e-06,0.0299,0.012,0.115,14.292258024215698,146200,10445.579436779022
1,732,200,200,2.81e-06,0.0296,0.012,0.113,14.339309215545654,146400,10459.918745994568
1,733,200,200,2.75e-06,0.0298,0.012,0.115,14.297905206680298,146600,10474.216651201248
1,734,200,200,2.7e-06,0.0292,0.0117,0.112,14.250433444976807,146800,10488.467084646225
1,735,200,200,2.65e-06,0.0295,0.012,0.111,14.22204303741455,147000,10502.68912768364
1,736,200,200,2.6e-06,0.0303,0.0123,0.115,14.232085466384888,147200,10516.921213150024
1,737,200,200,2.56e-06,0.0311,0.0126,0.119,14.318386554718018,147400,10531.239599704742
1,738,200,200,2.51e-06,0.0303,0.0123,0.116,14.309272766113281,147600,10545.548872470856
1,739,200,200,2.46e-06,0.0296,0.012,0.113,14.288774967193604,147800,10559.83764743805
1,740,200,200,2.41e-06,0.0301,0.0122,0.116,14.287696361541748,148000,10574.125343799591
1,741,200,200,2.37e-06,0.0298,0.012,0.113,14.324220895767212,148200,10588.449564695358
1,742,200,200,2.32e-06,0.0296,0.0118,0.112,14.367013216018677,148400,10602.816577911377
1,743,200,200,2.28e-06,0.0295,0.0119,0.112,14.332560062408447,148600,10617.149137973785
1,744,200,200,2.23e-06,0.0304,0.0122,0.114,14.302540063858032,148800,10631.451678037643
1,745,200,200,2.19e-06,0.0302,0.0123,0.117,14.228086233139038,149000,10645.679764270782
1,746,200,200,2.15e-06,0.0296,0.0121,0.114,14.183253049850464,149200,10659.863017320633
1,747,200,200,2.11e-06,0.0295,0.0119,0.112,14.253399133682251,149400,10674.116416454315
1,748,200,200,2.07e-06,0.0302,0.0121,0.115,14.295131921768188,149600,10688.411548376083
1,749,200,200,2.03e-06,0.0313,0.0128,0.119,14.309055089950562,149800,10702.720603466034
1,750,200,200,1.99e-06,0.0306,0.0125,0.118,14.353834390640259,150000,10717.074437856674
1,751,200,200,1.95e-06,0.0293,0.0119,0.115,14.35763692855835,150200,10731.432074785233
1,752,200,200,1.91e-06,0.0304,0.0123,0.115,14.29292893409729,150400,10745.72500371933
1,753,200,200,1.88e-06,0.0301,0.0122,0.115,14.332733869552612,150600,10760.057737588882
1,754,200,200,1.84e-06,0.0302,0.0121,0.115,14.312556266784668,150800,10774.370293855667
1,755,200,200,1.81e-06,0.03,0.0122,0.115,14.293312788009644,151000,10788.663606643677
1,756,200,200,1.77e-06,0.0299,0.0121,0.114,14.27473759651184,151200,10802.938344240189
1,757,200,200,1.74e-06,0.0285,0.0116,0.109,14.276811599731445,151400,10817.21515583992
1,758,200,200,1.7e-06,0.0289,0.0117,0.113,14.27864384651184,151600,10831.493799686432
1,759,200,200,1.67e-06,0.0302,0.0123,0.114,14.259781122207642,151800,10845.75358080864
1,760,200,200,1.64e-06,0.0295,0.012,0.114,14.257168769836426,152000,10860.010749578476
1,761,200,200,1.61e-06,0.0296,0.012,0.114,14.23050308227539,152200,10874.241252660751
1,762,200,200,1.58e-06,0.03,0.0122,0.113,14.224308013916016,152400,10888.465560674667
1,763,200,200,1.55e-06,0.0295,0.0119,0.113,14.268888473510742,152600,10902.734449148178
1,764,200,200,1.52e-06,0.0299,0.0122,0.115,14.274402618408203,152800,10917.008851766586
1,765,200,200,1.49e-06,0.0301,0.0121,0.115,14.244188785552979,153000,10931.25304055214
1,766,200,200,1.47e-06,0.0287,0.0116,0.109,14.288228988647461,153200,10945.541269540787
1,767,200,200,1.44e-06,0.0294,0.0118,0.113,14.22422981262207,153400,10959.765499353409
1,768,200,200,1.42e-06,0.0299,0.012,0.114,14.244785070419312,153600,10974.010284423828
1,769,200,200,1.39e-06,0.0302,0.0122,0.115,14.301429986953735,153800,10988.311714410782
1,770,200,200,1.37e-06,0.0303,0.0122,0.115,14.302896499633789,154000,11002.614610910416
1,771,200,200,1.34e-06,0.0298,0.0119,0.114,14.304937362670898,154200,11016.919548273087
1,772,200,200,1.32e-06,0.0305,0.0124,0.116,14.30266523361206,154400,11031.222213506699
1,773,200,200,1.3e-06,0.0294,0.0119,0.114,14.283876657485962,154600,11045.506090164185
1,774,200,200,1.28e-06,0.0292,0.0118,0.111,14.29683518409729,154800,11059.802925348282
1,775,200,200,1.26e-06,0.029,0.0118,0.111,14.254039764404297,155000,11074.056965112686
1,776,200,200,1.24e-06,0.0299,0.0121,0.115,14.278714179992676,155200,11088.335679292679
1,777,200,200,1.22e-06,0.0297,0.0121,0.113,14.315885543823242,155400,11102.651564836502
1,778,200,200,1.2e-06,0.0298,0.0121,0.114,14.30590295791626,155600,11116.957467794418
1,779,200,200,1.18e-06,0.0301,0.0123,0.115,14.302992820739746,155800,11131.260460615158
1,780,200,200,1.17e-06,0.0303,0.0123,0.116,14.294472694396973,156000,11145.554933309555
1,781,200,200,1.15e-06,0.0297,0.012,0.114,14.30412244796753,156200,11159.859055757523
1,782,200,200,1.14e-06,0.0291,0.0118,0.112,14.328717947006226,156400,11174.187773704529
1,783,200,200,1.12e-06,0.0303,0.0123,0.116,14.325271368026733,156600,11188.513045072556
1,784,200,200,1.11e-06,0.0287,0.0115,0.111,14.314582824707031,156800,11202.827627897263
1,785,200,200,1.1e-06,0.0303,0.0123,0.116,14.284229040145874,157000,11217.111856937408
1,786,200,200,1.09e-06,0.0292,0.0119,0.113,14.282959699630737,157200,11231.39481663704
1,787,200,200,1.07e-06,0.0308,0.0124,0.118,14.308173656463623,157400,11245.702990293503
1,788,200,200,1.06e-06,0.0292,0.0118,0.112,14.33309006690979,157600,11260.036080360413
1,789,200,200,1.05e-06,0.0298,0.012,0.115,14.352172136306763,157800,11274.38825249672
1,790,200,200,1.05e-06,0.0308,0.0125,0.117,14.323582410812378,158000,11288.711834907532
1,791,200,200,1.04e-06,0.0295,0.0119,0.112,14.295185804367065,158200,11303.007020711899
1,792,200,200,1.03e-06,0.0303,0.0122,0.116,14.29717206954956,158400,11317.304192781448
1,793,200,200,1.02e-06,0.0297,0.012,0.114,14.35213851928711,158600,11331.656331300735
1,794,200,200,1.02e-06,0.03,0.0121,0.115,14.364379405975342,158800,11346.02071070671
1,795,200,200,1.01e-06,0.0302,0.0122,0.115,14.357775688171387,159000,11360.378486394882
1,796,200,200,1.01e-06,0.029,0.0117,0.11,14.29649305343628,159200,11374.674979448318
1,797,200,200,1.01e-06,0.0292,0.0118,0.11,14.340252876281738,159400,11389.0152323246
1,798,200,200,1e-06,0.0287,0.0116,0.11,14.335654497146606,159600,11403.350886821747
1,799,200,200,1e-06,0.0293,0.0118,0.111,14.301945924758911,159800,11417.652832746506
1,800,200,200,1e-06,0.0303,0.0122,0.114,14.338196277618408,160000,11431.991029024124
